Sales Table,,,,,,,,,,,,,,,,,
Company:Nationa Store,,,,,,,,,,,,,,,,,
Department,,,,,,,,,,,,,,,,,
Row ID,Order ID,Order Date,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Customer Rating,Selling Price
5774,UT-2017-159954,9/10/2023,SS-20410,Pure Harvest Grocery Mart,Retailer,India,Vadodara,Gujarat,West,CAVIN'S-32467846,Dairy & Beverages,Dairy,Cavin's Chocolate Milkshake : 1 Litre,5280,22,2,240
5775,MA-2017-100825,9/9/2023,KD-16495,Turmeric Tales,Restaurants,India,Agra,Uttar Pradesh,North,SOFIT-32467847,Dairy & Beverages,Dairy,Sofit Soya Drink Naturally Sugar Free : 1 Litre,3565,23,8,155
5776,MA-2014-168305,11/1/2022,PL-18925,BrightMart Plus,Super Store,India,Faridabad,Haryana,North,CAVIN'S-32467848,Dairy & Beverages,Dairy,Cavin's Vanilla Milkshake : 1 Litre,3360,14,6,240
5777,HA-2016-167682,4/3/2022,ZD-21925,Pure & Fresh Grocery,Retailer,India,Patna,Bihar,East,AMUL-32467849,Dairy & Beverages,Dairy,Amul Kool Rose Milk : 180 ml,675,27,5,25
5778,HA-2016-167682,4/3/2022,ZD-21925,Pure & Fresh Grocery,Retailer,India,Patna,Bihar,East,NESTLÉ-32467850,Dairy & Beverages,Dairy,Nestlé Slim Milk : 1 Litre,2500,25,8,100
5779,MA-2015-146465,11/20/2023,PB-18805,GalaxyMart Hypermarket,Super Store,India,Rajkot,Gujarat,West,AMUL-32467851,Dairy & Beverages,Dairy,Amul Lactose Free Milk : 200 ml,275,11,6,25
5780,RA-2016-159639,11/27/2022,PC-18745,The Chilli Bowl,Restaurants,India,Ludhiana,Punjab,North,GOVIND-32467852,Dairy & Beverages,Dairy,Govind Funzz Pista Flavoured Milk Bottle : 200 ml,600,20,6,30
5781,MA-2017-153948,11/6/2023,FM-14290,GrandWorld Supermarket,Super Store,India,Dehradun,Uttarakhand,North,GOVIND-32467853,Dairy & Beverages,Dairy,Govind Funzz Mango Flavored Milk Bottle : 200 ml,630,21,9,30
5782,MA-2017-153948,11/6/2023,FM-14290,GrandWorld Supermarket,Super Store,India,Dehradun,Uttarakhand,North,CHITALE-32467854,Dairy & Beverages,Dairy,Chitale Flavoured Milk Butterscotch : 200 ml,570,19,8,30
5783,MA-2017-153948,11/6/2023,FM-14290,GrandWorld Supermarket,Super Store,India,Dehradun,Uttarakhand,North,GOVIND-32467855,Dairy & Beverages,Dairy,Govind Funzz Butterscotch Flavoured Milk Bottle : 200 ml,690,23,7,30
5784,MA-2017-153948,11/6/2023,FM-14290,GrandWorld Supermarket,Super Store,India,Dehradun,Uttarakhand,North,GOVIND-32467856,Dairy & Beverages,Dairy,Govind Funzz Chocolate Flavored Milk Bottle : 200 ml,600,20,8,30
5785,MA-2016-113985,12/2/2022,KD-16495,Turmeric Tales,Restaurants,India,Agra,Uttar Pradesh,North,GOVIND-32467857,Dairy & Beverages,Dairy,Govind Kesar Flavoured Double Toned Milk Bottle : 200 ml,810,27,10,30
5786,MA-2016-113985,12/2/2022,KD-16495,Turmeric Tales,Restaurants,India,Agra,Uttar Pradesh,North,CHITALE-32467858,Dairy & Beverages,Dairy,Chitale Flavoured Milk - Coffee : 200 ml,455,13,10,35
5787,MA-2016-113985,12/2/2022,KD-16495,Turmeric Tales,Restaurants,India,Agra,Uttar Pradesh,North,AMUL-32467859,Dairy & Beverages,Dairy,Amul Basundi Kesar Elaichi : 1 Litre,2145,11,10,195
5788,MA-2016-113985,12/2/2022,KD-16495,Turmeric Tales,Restaurants,India,Agra,Uttar Pradesh,North,CHITALE-32467860,Dairy & Beverages,Dairy,Chitale Flavoured Milk Rose : 200 ml,660,22,9,30
5789,TA-2016-155383,12/17/2022,SC-20680,EcoGoods Superstore,Super Store,India,Bhopal,Madhya Pradesh,Central,AMUL-32467861,Dairy & Beverages,Dairy,Amul Kadhai Doodh : 200 ml,510,17,9,30
5790,RA-2014-120432,8/24/2022,DW-13585,Stories,Restaurants,India,Kanpur,Uttar Pradesh,North,AMUL-32467862,Dairy & Beverages,Dairy,Amul Butter : 500 gms,5985,21,9,285
5791,MA-2015-126977,9/17/2023,PF-19120,The Daily Grocery House,Retailer,India,Thiruvananthapuram,Kerala,South,MOTHER-32467863,Dairy & Beverages,Dairy,Mother Dairy Pasteurized Butter : 500 gms,6270,22,8,285
5792,MA-2015-126977,9/17/2023,PF-19120,The Daily Grocery House,Retailer,India,Thiruvananthapuram,Kerala,South,AMUL-32467864,Dairy & Beverages,Dairy,Amul Garlic & Herbs Buttery Spread : 100 gms,1105,17,9,65
5793,MA-2015-126977,9/17/2023,PF-19120,The Daily Grocery House,Retailer,India,Thiruvananthapuram,Kerala,South,AMUL-32467865,Dairy & Beverages,Dairy,Amul Butter School Pack : 100 gms,1120,16,8,70
5794,MA-2015-126977,9/17/2023,PF-19120,The Daily Grocery House,Retailer,India,Thiruvananthapuram,Kerala,South,AMUL-32467866,Dairy & Beverages,Dairy,Amul Butter Unsalted : 500 gms,7080,24,7,295
5795,MA-2015-126977,9/17/2023,PF-19120,The Daily Grocery House,Retailer,India,Thiruvananthapuram,Kerala,South,NUTRALITE-32467867,Dairy & Beverages,Dairy,Nutralite Fat Spread Tub : 500 gms,3360,12,7,280
5796,MA-2015-126977,9/17/2023,PF-19120,The Daily Grocery House,Retailer,India,Thiruvananthapuram,Kerala,South,CHITALE-32467868,Dairy & Beverages,Dairy,Chitale Pasteurised Table Butter : 500 gms,4950,18,8,275
5797,MA-2015-126977,9/17/2023,PF-19120,The Daily Grocery House,Retailer,India,Thiruvananthapuram,Kerala,South,DELICIOUS-32467869,Dairy & Beverages,Dairy,Delicious Fat Spread : 500 gms,1288,14,9,92
5798,MA-2015-126977,9/17/2023,PF-19120,The Daily Grocery House,Retailer,India,Thiruvananthapuram,Kerala,South,NUTRALITE-32467870,Dairy & Beverages,Dairy,Nutralite Fat Spread UKE : 500 gms,4050,15,6,270
5799,MA-2015-126977,9/17/2023,PF-19120,The Daily Grocery House,Retailer,India,Thiruvananthapuram,Kerala,South,NUTRALITE-32467871,Dairy & Beverages,Dairy,Nutralite Doodh Shakti Butter Spread : 500 gms,6380,22,7,290
5800,MA-2015-126977,9/17/2023,PF-19120,The Daily Grocery House,Retailer,India,Thiruvananthapuram,Kerala,South,SOCIETY-4832478,Dairy & Beverages,Beverages,Society Tea : 1 kg,15000,25,6,600
5801,MA-2016-130288,11/26/2022,DK-13225,The Breakfast Club,Restaurants,India,Kolkata,West Bengal,East,WAGH-4832479,Dairy & Beverages,Beverages,Wagh Bakri Premium Leaf Tea Pouch : 1 kg,15000,25,7,600
5802,GU-2017-146458,11/19/2023,RB-19435,Greenfields Groceries,Retailer,India,Surat,Gujarat,West,BROOKE-4832480,Dairy & Beverages,Beverages,Brooke Bond Red Label Natural Care Tea : 1 kg,9600,16,10,600
5803,TA-2017-150420,6/3/2023,GD-14590,The Corner Bistro,Restaurants,India,Bhubaneswar,Odisha,East,BROOKE-4832481,Dairy & Beverages,Beverages,Brooke Bond Red Label Tea : 1 kg,7200,12,9,600
5804,UT-2014-118997,4/8/2022,RA-19885,Maggi Baba the shop,Restaurants,India,Varanasi,Uttar Pradesh,North,TATA-4832482,Dairy & Beverages,Beverages,Tata Tea Agni : 1.5 kgs,8775,27,8,325
5805,GO-2014-114314,10/11/2022,DB-13555,The Curry Lounge,Restaurants,India,Lucknow,Uttar Pradesh,North,TAJ-4832483,Dairy & Beverages,Beverages,Taj Mahal Tea : 500 gms,9870,21,7,470
5806,GO-2014-114314,10/11/2022,DB-13555,The Curry Lounge,Restaurants,India,Lucknow,Uttar Pradesh,North,GIRNAR-4832484,Dairy & Beverages,Beverages,Girnar Royal Cup Tea : 1 kg,9000,15,5,600
5807,PU-2017-169551,7/7/2023,RL-19615,Village Essentials Mart,Retailer,India,Kolkata,West Bengal,East,TATA-4832485,Dairy & Beverages,Beverages,Tata Tea Premium : 1 kg,5700,10,9,570
5808,PU-2017-169551,7/7/2023,RL-19615,Village Essentials Mart,Retailer,India,Kolkata,West Bengal,East,TATA-4832486,Dairy & Beverages,Beverages,Tata Tea Gold : 1 kg,13800,23,7,600
5809,PU-2017-169551,7/7/2023,RL-19615,Village Essentials Mart,Retailer,India,Kolkata,West Bengal,East,SOCIETY-4832487,Dairy & Beverages,Beverages,Society Masala Flavour Tea Pouch : 1 kg,12600,18,9,700
5810,PU-2017-169551,7/7/2023,RL-19615,Village Essentials Mart,Retailer,India,Kolkata,West Bengal,East,BROOKE-4832488,Dairy & Beverages,Beverages,Brooke Bond Taaza Tea : 1 kg,5500,22,5,250
5811,PU-2017-169551,7/7/2023,RL-19615,Village Essentials Mart,Retailer,India,Kolkata,West Bengal,East,WAGH-4832489,Dairy & Beverages,Beverages,Wagh Bakri Navchetan Tea : 1 kg,3080,14,6,220
5812,PU-2017-169551,7/7/2023,RL-19615,Village Essentials Mart,Retailer,India,Kolkata,West Bengal,East,GIRNAR-4832490,Dairy & Beverages,Beverages,Girnar Royal Assam CTC Leaf Tea Jar : 1 kg,13020,21,8,620
5813,TA-2016-103107,7/4/2022,RB-19465,Stellar Mart,Super Store,India,Faridabad,Haryana,North,WAGH-4832491,Dairy & Beverages,Beverages,Wagh Bakri Spiced Tea : 500 gms,7820,23,3,340
5814,TA-2016-103107,7/4/2022,RB-19465,Stellar Mart,Super Store,India,Faridabad,Haryana,North,TATA-4832492,Dairy & Beverages,Beverages,Tata Tea Elaichi Chai : 1 kg,5270,17,8,310
5815,TA-2016-103107,7/4/2022,RB-19465,Stellar Mart,Super Store,India,Faridabad,Haryana,North,MAHARASHTRA-4832493,Dairy & Beverages,Beverages,Maharashtra Special Tea Jar : 500 gms,7150,26,6,275
5816,UT-2017-122077,5/19/2023,JF-15295,Annapurna Market Hub,Retailer,India,Bhopal,Madhya Pradesh,Central,SOCIETY-4832494,Dairy & Beverages,Beverages,Society Elaichi Adrak Flavour Tea Pouch : 250 gms,4180,22,9,190
5817,UT-2017-122077,5/19/2023,JF-15295,Annapurna Market Hub,Retailer,India,Bhopal,Madhya Pradesh,Central,BROOKE-4832495,Dairy & Beverages,Beverages,Brooke Bond Taj Mahal Tea : 100 Tea-Bags,4180,19,7,220
5818,MA-2017-112431,10/12/2023,RW-19690,Grain & Spice Fresh Mart,Retailer,India,Bhubaneswar,Odisha,East,TATA-4832496,Dairy & Beverages,Beverages,Tata Tea Teaveda : 250 gms,3200,20,5,160
5819,MA-2017-112431,10/12/2023,RW-19690,Grain & Spice Fresh Mart,Retailer,India,Bhubaneswar,Odisha,East,GIRNAR-4832497,Dairy & Beverages,Beverages,Girnar Jumbo Gulabi CTC Leaf Tea : 1 kg,9000,20,9,450
5820,MA-2016-151092,8/6/2022,VG-21790,Grain Basket Essentials,Retailer,India,Coimbatore,Tamil Nadu,South,WAGH-4832498,Dairy & Beverages,Beverages,Wagh Bakri Masala Tea : 200 gms,2040,12,7,170
5821,MA-2014-104178,8/25/2022,JM-15265,Tiger Trail,Restaurants,India,Agra,Uttar Pradesh,North,GIRNAR-4832499,Dairy & Beverages,Beverages,Girnar Cardamom Instant Premix Chai : 140 gms,3450,23,7,150
5822,MA-2014-104178,8/25/2022,JM-15265,Tiger Trail,Restaurants,India,Agra,Uttar Pradesh,North,SUPRIYA-4832500,Dairy & Beverages,Beverages,Tea Masala : 50 gms,770,14,7,55
5823,MA-2014-104178,8/25/2022,JM-15265,Tiger Trail,Restaurants,India,Agra,Uttar Pradesh,North,SOCIETY-4832501,Dairy & Beverages,Beverages,Society Chahat Leaf Tea Pouch : 1 kg,5590,26,6,215
5824,MA-2014-104178,8/25/2022,JM-15265,Tiger Trail,Restaurants,India,Agra,Uttar Pradesh,North,WAGH-4832502,Dairy & Beverages,Beverages,Wagh Bakri Premix Masala Instant Tea : 140 gms,3900,26,6,150
5825,GU-2015-115924,9/14/2023,BE-11455,Crestland Superstore,Super Store,India,Faridabad,Haryana,North,GOODRICKE-4832503,Dairy & Beverages,Beverages,Goodricke Super Cup Tea : 1 kg,5265,13,6,405
5826,OD-2017-161046,3/5/2023,CB-12535,Mango Tree Bistro,Restaurants,India,Agra,Uttar Pradesh,North,JOSH-4832504,Dairy & Beverages,Beverages,Josh Kadak Tea : 1 kg,2580,12,2,215
5827,OD-2017-161046,3/5/2023,CB-12535,Mango Tree Bistro,Restaurants,India,Agra,Uttar Pradesh,North,TETLEY-4832505,Dairy & Beverages,Beverages,Tetley Green Tea Lemon & Honey : 100 Tea-Bags,16875,27,6,625
5828,OD-2017-161046,3/5/2023,CB-12535,Mango Tree Bistro,Restaurants,India,Agra,Uttar Pradesh,North,GIRNAR-4832506,Dairy & Beverages,Beverages,Girnar Detox Desi Kahwa Green Tea : 50 Tea-Bags,8820,18,8,490
5829,OD-2017-161046,3/5/2023,CB-12535,Mango Tree Bistro,Restaurants,India,Agra,Uttar Pradesh,North,LIPTON-4832507,Dairy & Beverages,Beverages,Lipton Green Tea Honey Lemon : 100 Tea-Bags,6875,11,7,625
5830,UT-2017-141698,4/15/2023,SD-20485,BestChoice SuperCenter,Super Store,India,Nagpur,Maharashtra,West,TEA-4832508,Dairy & Beverages,Beverages,Tea Country Honey & Lemon Green Tea : 25 Tea-Bags,2730,21,6,130
5831,MA-2014-105151,3/30/2022,SG-20890,Golden Masala,Restaurants,India,Vijayawada,Andhra Pradesh,South,TETLEY-4832509,Dairy & Beverages,Beverages,Tetley Green Tea Ginger Mint & Lemon : 100 Tea-Bags,14375,23,6,625
5832,PU-2014-155796,11/11/2022,TS-21430,Masala Pot,Restaurants,India,Chandigarh,Punjab,North,LIPTON-4832510,Dairy & Beverages,Beverages,Lipton Green Tea - Clear & Light: 25 Tea-Bags,3910,23,9,170
5833,PU-2014-155796,11/11/2022,TS-21430,Masala Pot,Restaurants,India,Chandigarh,Punjab,North,TEA-4832511,Dairy & Beverages,Beverages,Tea Country Original Green Tea : 25 Tea-Bags,1560,12,8,130
5834,MA-2016-127138,3/12/2022,DK-13225,The Breakfast Club,Restaurants,India,Kolkata,West Bengal,East,LIPTON-4832512,Dairy & Beverages,Beverages,Lipton Green Tea - Lemon Zest : 25 Tea-Bags,3740,22,5,170
5835,MA-2016-127138,3/12/2022,DK-13225,The Breakfast Club,Restaurants,India,Kolkata,West Bengal,East,ORGANIC-4832513,Dairy & Beverages,Beverages,Organic India Tulsi Green Tea - Lemon Ginger : 25 Tea-Bags,4085,19,5,215
5836,MA-2016-127138,3/12/2022,DK-13225,The Breakfast Club,Restaurants,India,Kolkata,West Bengal,East,ORGANIC-4832514,Dairy & Beverages,Beverages,Organic India Tulsi Green Tea - Classic : 25 Tea-Bags,3870,18,6,215
5837,MA-2016-127138,3/12/2022,DK-13225,The Breakfast Club,Restaurants,India,Kolkata,West Bengal,East,WAGH-4832515,Dairy & Beverages,Beverages,Wagh Bakri Green Tea Tulsi : 25 Tea-Bags,1800,10,8,180
5838,MA-2017-150602,2/9/2023,ML-17395,Tandoori Treats,Restaurants,India,Hyderabad,Telangana,South,TEA-4832516,Dairy & Beverages,Beverages,Tea Country Tulsi Green Tea : 25 Tea-Bags,1820,14,9,130
5839,MA-2014-140732,11/11/2022,MA-17560,GlobalGoods Hypermarket,Super Store,India,Gurgaon,Haryana,North,TWININGS-4832517,Dairy & Beverages,Beverages,Twinings Origins Darjeeling Tea : 25 Tea-Bags,6930,21,7,330
5840,MA-2014-140732,11/11/2022,MA-17560,GlobalGoods Hypermarket,Super Store,India,Gurgaon,Haryana,North,AMUL-32467832,Dairy & Beverages,Dairy,Amul Taaza Toned Milk : 200 ml,432,27,8,16
5841,MA-2014-140732,11/11/2022,MA-17560,GlobalGoods Hypermarket,Super Store,India,Gurgaon,Haryana,North,AMUL-32467833,Dairy & Beverages,Dairy,Amul Taaza Toned Milk : 1 Litre x 12 Units,10656,12,7,888
5842,MA-2017-119011,8/20/2023,LR-17035,Spice Symphony,Restaurants,India,Vadodara,Gujarat,West,MILKY-32467834,Dairy & Beverages,Dairy,Milky Mist UHT Sterilized Toned Milk : 1 Litre,880,11,7,80
5843,MA-2017-119011,8/20/2023,LR-17035,Spice Symphony,Restaurants,India,Vadodara,Gujarat,West,AMUL-32467835,Dairy & Beverages,Dairy,Amul Gold Homogenised Standardised Milk : 1 Litre,1920,24,7,80
5844,MA-2017-119011,8/20/2023,LR-17035,Spice Symphony,Restaurants,India,Vadodara,Gujarat,West,NANDINI-32467836,Dairy & Beverages,Dairy,Nandini Good Life Toned Milk : 1 Litre,1971,27,9,73
5845,MA-2016-166912,1/15/2022,BE-11335,TopLine Hypermart,Super Store,India,Ahmedabad,Gujarat,West,AMUL-32467837,Dairy & Beverages,Dairy,Amul Slim-n-Trim Skimmed Milk : 1 Litre,1040,13,10,80
5846,MA-2014-141726,7/20/2022,CC-12145,Organic Roots Bazaar,Retailer,India,Rajkot,Gujarat,West,NESTLE-32467838,Dairy & Beverages,Dairy,Nestle A+ Toned Milk : 1 Litre,2109,19,8,111
5847,MA-2014-141726,7/20/2022,CC-12145,Organic Roots Bazaar,Retailer,India,Rajkot,Gujarat,West,MOTHER-32467839,Dairy & Beverages,Dairy,Mother Dairy Toned Milk : 1 Litre,1480,20,7,74
5848,MA-2014-141726,7/20/2022,CC-12145,Organic Roots Bazaar,Retailer,India,Rajkot,Gujarat,West,RAW-32467840,Dairy & Beverages,Dairy,Raw Pressery Almond Milk Plain (Unsweetened) : 1 Litre,5525,17,10,325
5849,MA-2014-141726,7/20/2022,CC-12145,Organic Roots Bazaar,Retailer,India,Rajkot,Gujarat,West,AMUL-32467841,Dairy & Beverages,Dairy,Amul Kool Kesar Milk : 180 ml,375,15,7,25
5850,MA-2017-115105,2/6/2023,BD-11770,Fresh Goods Mart,Retailer,India,Bhubaneswar,Odisha,East,AMUL-32467842,Dairy & Beverages,Dairy,Amul Kool Badam Milk : 180 ml,300,12,5,25
5851,MA-2015-143980,12/25/2023,JK-15640,MegaMart Plus,Super Store,India,Panaji,Goa,West,SOFIT-32467843,Dairy & Beverages,Dairy,Sofit Soya Drink Vanilla : 1 Litre,3875,25,8,155
5852,WE-2016-135636,10/8/2022,DB-13615,Mother’s Pantry,Retailer,India,Agra,Uttar Pradesh,North,AMUL-32467844,Dairy & Beverages,Dairy,Amul Kool Cafe Milk : 200 ml,660,22,9,30
5853,MA-2017-102155,7/13/2023,RR-19525,The Naan Bistro,Restaurants,India,Varanasi,Uttar Pradesh,North,AMUL-32467845,Dairy & Beverages,Dairy,Amul Kool Elaichi Milk : 180 ml,625,25,6,25
5854,MA-2017-102155,7/13/2023,RR-19525,The Naan Bistro,Restaurants,India,Varanasi,Uttar Pradesh,North,CAVIN'S-32467846,Dairy & Beverages,Dairy,Cavin's Chocolate Milkshake : 1 Litre,3840,16,6,240
5855,UT-2017-116953,4/24/2023,SV-20935,Organic Pantry Mart,Retailer,India,Ahmedabad,Gujarat,West,SOFIT-32467847,Dairy & Beverages,Dairy,Sofit Soya Drink Naturally Sugar Free : 1 Litre,1550,10,6,155
5856,HA-2014-117765,9/7/2022,RB-19465,Stellar Mart,Super Store,India,Faridabad,Haryana,North,CAVIN'S-32467848,Dairy & Beverages,Dairy,Cavin's Vanilla Milkshake : 1 Litre,6240,26,10,240
5857,HA-2014-117765,9/7/2022,RB-19465,Stellar Mart,Super Store,India,Faridabad,Haryana,North,AMUL-32467849,Dairy & Beverages,Dairy,Amul Kool Rose Milk : 180 ml,475,19,6,25
5858,HA-2014-117765,9/7/2022,RB-19465,Stellar Mart,Super Store,India,Faridabad,Haryana,North,NESTLÉ-32467850,Dairy & Beverages,Dairy,Nestlé Slim Milk : 1 Litre,1100,11,7,100
5859,MA-2016-114895,11/21/2022,MV-18190,The Green Basket,Retailer,India,Vadodara,Gujarat,West,AMUL-32467851,Dairy & Beverages,Dairy,Amul Lactose Free Milk : 200 ml,575,23,7,25
5860,PU-2017-112984,9/16/2023,EH-14185,Taste of Home Essentials,Retailer,India,Jaipur,Rajasthan,West,GOVIND-32467852,Dairy & Beverages,Dairy,Govind Funzz Pista Flavoured Milk Bottle : 200 ml,420,14,5,30
5861,OD-2016-163776,7/19/2022,JS-16030,Simply Fresh Mart,Retailer,India,Bengaluru,Karnataka,South,GOVIND-32467853,Dairy & Beverages,Dairy,Govind Funzz Mango Flavored Milk Bottle : 200 ml,300,10,7,30
5862,OD-2016-163776,7/19/2022,JS-16030,Simply Fresh Mart,Retailer,India,Bengaluru,Karnataka,South,CHITALE-32467854,Dairy & Beverages,Dairy,Chitale Flavoured Milk Butterscotch : 200 ml,600,20,7,30
5863,OD-2016-163776,7/19/2022,JS-16030,Simply Fresh Mart,Retailer,India,Bengaluru,Karnataka,South,GOVIND-32467855,Dairy & Beverages,Dairy,Govind Funzz Butterscotch Flavoured Milk Bottle : 200 ml,690,23,9,30
5864,OD-2016-163776,7/19/2022,JS-16030,Simply Fresh Mart,Retailer,India,Bengaluru,Karnataka,South,GOVIND-32467856,Dairy & Beverages,Dairy,Govind Funzz Chocolate Flavored Milk Bottle : 200 ml,780,26,6,30
5865,OD-2016-163776,7/19/2022,JS-16030,Simply Fresh Mart,Retailer,India,Bengaluru,Karnataka,South,GOVIND-32467857,Dairy & Beverages,Dairy,Govind Kesar Flavoured Double Toned Milk Bottle : 200 ml,780,26,10,30
5866,OD-2016-163776,7/19/2022,JS-16030,Simply Fresh Mart,Retailer,India,Bengaluru,Karnataka,South,CHITALE-32467858,Dairy & Beverages,Dairy,Chitale Flavoured Milk - Coffee : 200 ml,665,19,7,35
5867,MA-2017-163300,9/15/2023,ES-14020,Village Spice Basket,Retailer,India,Bhopal,Madhya Pradesh,Central,AMUL-32467859,Dairy & Beverages,Dairy,Amul Basundi Kesar Elaichi : 1 Litre,4095,21,7,195
5868,MA-2017-163300,9/15/2023,ES-14020,Village Spice Basket,Retailer,India,Bhopal,Madhya Pradesh,Central,CHITALE-32467860,Dairy & Beverages,Dairy,Chitale Flavoured Milk Rose : 200 ml,300,10,10,30
5869,MA-2017-163300,9/15/2023,ES-14020,Village Spice Basket,Retailer,India,Bhopal,Madhya Pradesh,Central,AMUL-32467861,Dairy & Beverages,Dairy,Amul Kadhai Doodh : 200 ml,510,17,9,30
5870,PU-2016-162187,12/11/2022,NS-18640,The Bistro Delight,Restaurants,India,Amritsar,Punjab,North,AMUL-32467862,Dairy & Beverages,Dairy,Amul Butter : 500 gms,5415,19,7,285
5871,PU-2016-162187,12/11/2022,NS-18640,The Bistro Delight,Restaurants,India,Amritsar,Punjab,North,MOTHER-32467863,Dairy & Beverages,Dairy,Mother Dairy Pasteurized Butter : 500 gms,3420,12,6,285
5872,PU-2016-162187,12/11/2022,NS-18640,The Bistro Delight,Restaurants,India,Amritsar,Punjab,North,AMUL-32467864,Dairy & Beverages,Dairy,Amul Garlic & Herbs Buttery Spread : 100 gms,1755,27,6,65
5873,PU-2016-162187,12/11/2022,NS-18640,The Bistro Delight,Restaurants,India,Amritsar,Punjab,North,AMUL-32467865,Dairy & Beverages,Dairy,Amul Butter School Pack : 100 gms,1260,18,6,70
5874,PU-2016-162187,12/11/2022,NS-18640,The Bistro Delight,Restaurants,India,Amritsar,Punjab,North,AMUL-32467866,Dairy & Beverages,Dairy,Amul Butter Unsalted : 500 gms,3540,12,6,295
5875,UT-2014-112991,12/10/2022,SH-19975,The Big Barbeque Nation,Restaurants,India,Thiruvananthapuram,Kerala,South,NUTRALITE-32467867,Dairy & Beverages,Dairy,Nutralite Fat Spread Tub : 500 gms,4760,17,5,280
5876,UT-2014-112991,12/10/2022,SH-19975,The Big Barbeque Nation,Restaurants,India,Thiruvananthapuram,Kerala,South,CHITALE-32467868,Dairy & Beverages,Dairy,Chitale Pasteurised Table Butter : 500 gms,6875,25,9,275
5877,UT-2014-112991,12/10/2022,SH-19975,The Big Barbeque Nation,Restaurants,India,Thiruvananthapuram,Kerala,South,DELICIOUS-32467869,Dairy & Beverages,Dairy,Delicious Fat Spread : 500 gms,2116,23,6,92
5878,UT-2014-124079,12/13/2022,RF-19345,The Royal Dine,Restaurants,India,Patna,Bihar,East,NUTRALITE-32467870,Dairy & Beverages,Dairy,Nutralite Fat Spread UKE : 500 gms,3240,12,5,270
5879,UT-2014-124079,12/13/2022,RF-19345,The Royal Dine,Restaurants,India,Patna,Bihar,East,NUTRALITE-32467871,Dairy & Beverages,Dairy,Nutralite Doodh Shakti Butter Spread : 500 gms,3770,13,8,290
5880,KA-2017-146878,9/21/2023,DL-12865,Green Basket Mart,Retailer,India,Jaipur,Rajasthan,West,SOCIETY-4832478,Dairy & Beverages,Beverages,Society Tea : 1 kg,6600,11,3,600
5881,MA-2017-107244,9/7/2023,AG-10390,The Green Grain Hub,Retailer,India,Mumbai,Maharashtra,West,WAGH-4832479,Dairy & Beverages,Beverages,Wagh Bakri Premium Leaf Tea Pouch : 1 kg,8400,14,1,600
5882,MA-2015-100657,11/2/2023,SW-20245,Swadesh Groceries,Retailer,India,Indore,Madhya Pradesh,Central,BROOKE-4832480,Dairy & Beverages,Beverages,Brooke Bond Red Label Natural Care Tea : 1 kg,10800,18,8,600
5883,RA-2017-129581,12/11/2023,KN-16390,The Curry Leaf,Restaurants,India,Bhopal,Madhya Pradesh,Central,BROOKE-4832481,Dairy & Beverages,Beverages,Brooke Bond Red Label Tea : 1 kg,14400,24,9,600
5884,TA-2017-129028,4/1/2023,GB-14530,Savory & Sweet,Restaurants,India,Indore,Madhya Pradesh,Central,TATA-4832482,Dairy & Beverages,Beverages,Tata Tea Agni : 1.5 kgs,6825,21,6,325
5885,MA-2015-135580,12/30/2023,CL-12565,Simply Organic Mart,Retailer,India,Dehradun,Uttarakhand,North,TAJ-4832483,Dairy & Beverages,Beverages,Taj Mahal Tea : 500 gms,7520,16,8,470
5886,MA-2015-135580,12/30/2023,CL-12565,Simply Organic Mart,Retailer,India,Dehradun,Uttarakhand,North,GIRNAR-4832484,Dairy & Beverages,Beverages,Girnar Royal Cup Tea : 1 kg,8400,14,9,600
5887,MA-2015-135580,12/30/2023,CL-12565,Simply Organic Mart,Retailer,India,Dehradun,Uttarakhand,North,TATA-4832485,Dairy & Beverages,Beverages,Tata Tea Premium : 1 kg,6840,12,9,570
5888,MA-2015-135580,12/30/2023,CL-12565,Simply Organic Mart,Retailer,India,Dehradun,Uttarakhand,North,TATA-4832486,Dairy & Beverages,Beverages,Tata Tea Gold : 1 kg,11400,19,9,600
5889,MA-2015-135580,12/30/2023,CL-12565,Simply Organic Mart,Retailer,India,Dehradun,Uttarakhand,North,SOCIETY-4832487,Dairy & Beverages,Beverages,Society Masala Flavour Tea Pouch : 1 kg,16100,23,9,700
5890,MA-2016-159016,3/10/2022,KF-16285,PureLand Hyperstore,Super Store,India,Bengaluru,Karnataka,South,BROOKE-4832488,Dairy & Beverages,Beverages,Brooke Bond Taaza Tea : 1 kg,5750,23,7,250
5891,MA-2016-159016,3/10/2022,KF-16285,PureLand Hyperstore,Super Store,India,Bengaluru,Karnataka,South,WAGH-4832489,Dairy & Beverages,Beverages,Wagh Bakri Navchetan Tea : 1 kg,5500,25,7,220
5892,MA-2014-102652,4/6/2022,AY-10555,Masala Stories,Restaurants,India,Kanpur,Uttar Pradesh,North,GIRNAR-4832490,Dairy & Beverages,Beverages,Girnar Royal Assam CTC Leaf Tea Jar : 1 kg,9300,15,7,620
5893,MA-2014-102652,4/6/2022,AY-10555,Masala Stories,Restaurants,India,Kanpur,Uttar Pradesh,North,WAGH-4832491,Dairy & Beverages,Beverages,Wagh Bakri Spiced Tea : 500 gms,4760,14,6,340
